日期,股票代码,开盘,最高,最低,收盘,成交量,成交额,异常情况,异常涨跌幅
2021-04-26,601857,3.23063244,3.24612708,3.22288512,3.23063244,55434274,231327215.28,,
2021-04-27,601857,3.23063244,3.23063244,3.19189584,3.20739048,59998330,248355940.38,,
2021-04-28,601857,3.20739048,3.23063244,3.19964316,3.23063244,45653797,189551672.41,,
2021-04-29,601857,3.23837976,3.26162172,3.23063244,3.2538744,69819050,292917281.04,,
2021-04-30,601857,3.292611,3.30810564,3.26936904,3.292611,138481387,587688325.86,,
2021-05-06,601857,3.31585296,3.41656812,3.30810564,3.39332616,270055040,1177531235.82,,
2021-05-07,601857,3.39332616,3.4475574,3.37783152,3.43981008,245375358,1084078033.03,,
2021-05-10,601857,3.46305204,3.55601988,3.46305204,3.54827256,321335776,1456396248.25,,
2021-05-11,601857,3.5250306,3.54052524,3.486294,3.53277792,221170045,1003396563.18,,
2021-05-12,601857,3.53277792,3.63349308,3.5250306,3.63349308,246311948,1147197518.34,,
2021-05-13,601857,3.63349308,3.64898772,3.57926184,3.63349308,205380543,958194815.92,,
2021-05-14,601857,3.59475648,3.62574576,3.54827256,3.6025038,203216228,939816646.64,,
2021-05-17,601857,3.62574576,3.66448236,3.59475648,3.61025112,157231873,735955102.76,,
2021-05-18,601857,3.64898772,3.78843948,3.63349308,3.77294484,286449856,1377350366.45,,
2021-05-19,601857,3.7574502,3.7574502,3.68772432,3.7187136,146280199,701558569.0,,
2021-05-20,601857,3.64898772,3.64898772,3.57151452,3.61025112,180200326,838893618.48,,
2021-05-21,601857,3.57926184,3.6412404,3.57151452,3.63349308,130572029,610412857.98,,
2021-05-24,601857,3.64898772,3.66448236,3.5637672,3.57926184,136556725,633676190.01,,
2021-05-25,601857,3.61799844,3.67222968,3.61025112,3.65673504,166266122,781691198.34,,
2021-05-26,601857,3.64898772,3.64898772,3.61025112,3.62574576,99747776,467104275.5,,
2021-05-27,601857,3.61799844,3.6412404,3.59475648,3.59475648,104585905,487134459.32,,
2021-05-28,601857,3.61799844,3.64898772,3.6025038,3.61799844,78185313,365405470.47,,
2021-05-31,601857,3.61025112,3.61025112,3.5637672,3.57926184,88406417,408384442.23,,
2021-06-01,601857,3.58700916,3.65673504,3.57151452,3.64898772,128459929,598514078.85,,
2021-06-02,601857,3.66448236,3.69547164,3.62574576,3.64898772,132293892,624362288.07,,
2021-06-03,601857,3.68772432,3.73420824,3.67222968,3.679977,132868875,635187996.27,,
2021-06-04,601857,3.64898772,3.66448236,3.6025038,3.63349308,111174350,520526631.18,,
2021-06-07,601857,3.66448236,3.68772432,3.65673504,3.679977,106802570,506364913.8,,
2021-06-08,601857,3.66448236,3.679977,3.6412404,3.65673504,80919951,381952759.44,,
2021-06-09,601857,3.68772432,3.7961868,3.679977,3.78843948,228646166,1108292376.53,,
2021-06-10,601857,3.7574502,3.82717608,3.74970288,3.80393412,146494571,717599230.3,,
2021-06-11,601857,3.81942876,4.11382692,3.81168144,4.02085908,439871264,2260760703.14,,
2021-06-15,601857,4.03635372,4.1448162,3.9898698,4.05184836,329884752,1728374392.62,,
2021-06-16,601857,4.12932156,4.20679476,4.03635372,4.11382692,327243840,1744749369.75,,
2021-06-17,601857,4.067343,4.067343,3.9511332,4.05184836,282219312,1465022882.3,,
2021-06-18,601857,3.9898698,4.03635372,3.94338588,3.9898698,196681969,1011534019.8,,
2021-06-21,601857,4.0286064,4.04410104,3.92014392,3.95888052,186233261,957016789.52,,
2021-06-22,601857,4.0286064,4.2222894,4.02085908,4.16805816,301101536,1608917197.27,,
2021-06-23,601857,4.16805816,4.19904744,4.09833228,4.16805816,179770310,962719687.12,,
2021-06-24,601857,4.16805816,4.19904744,4.12157424,4.17580548,132352359,710331108.57,,
2021-06-25,601857,4.1835528,4.2997626,4.13706888,4.19130012,217172960,1180095239.26,,
2021-06-28,601857,4.24553136,4.27652064,4.1448162,4.1448162,160496395,867318775.88,,
2021-06-29,601857,4.11329214,4.18421097,4.0187337,4.12905188,166082569,866051018.3,,
2021-06-30,601857,4.13693175,4.18421097,4.0975324,4.16845123,104135616,546913891.15,,
2021-07-01,601857,4.18421097,4.19209084,4.07389279,4.12905188,131834225,692114094.15,,
2021-07-02,601857,4.21573045,4.28664928,4.10541227,4.12117201,228263366,1211280203.7,,
2021-07-05,601857,4.10541227,4.12905188,4.00297396,4.08965253,168500655,868896544.22,,
2021-07-06,601857,4.12905188,4.15269149,4.10541227,4.13693175,108448875,568334154.31,,
2021-07-07,601857,4.02661357,4.06601292,3.98721422,4.03449344,176769971,903264204.72,,
2021-07-08,601857,3.97933435,4.01085383,3.89265578,3.93205513,201439206,1009462442.93,,
2021-07-09,601857,3.95569474,3.97933435,3.89265578,3.93205513,140322842,698251837.45,,
2021-07-12,601857,3.97933435,3.98721422,3.87689604,3.88477591,151192147,753096063.27,,
2021-07-13,601857,3.88477591,3.939935,3.84537656,3.90053565,130243825,642536856.16,,
2021-07-14,601857,3.90053565,3.90841552,3.82961682,3.84537656,132631065,649847162.05,,
2021-07-15,601857,3.7823376,3.8611363,3.75081812,3.82961682,163533047,788464464.6,,
2021-07-16,601857,3.79809734,3.82961682,3.7823376,3.79809734,109456278,528485695.7,,
2021-07-19,601857,3.79021747,3.79021747,3.69565903,3.73505838,132306496,627354808.1,,
2021-07-20,601857,3.66413955,3.71141877,3.60898046,3.7035389,189554043,878353031.19,,
2021-07-21,601857,3.7035389,3.71929864,3.64837981,3.68777916,91956780,429424979.56,,
2021-07-22,601857,3.74293825,3.81385708,3.71929864,3.73505838,168187865,803299566.2,,
2021-07-23,601857,3.73505838,3.7823376,3.7035389,3.71141877,113808370,539374779.18,,
2021-07-26,601857,3.71141877,3.71929864,3.6247402,3.64837981,140986148,654604782.1,,
2021-07-27,601857,3.66413955,3.76657786,3.65625968,3.7035389,185250883,873168521.59,,
2021-07-28,601857,3.66413955,3.72717851,3.60898046,3.66413955,156298096,726249915.55,,
2021-07-29,601857,3.67989929,3.68777916,3.6247402,3.65625968,126760280,586599298.73,,
2021-07-30,601857,3.65625968,3.72717851,3.6247402,3.68777916,120652888,563748253.18,,
2021-08-02,601857,3.66413955,3.68777916,3.58534085,3.67989929,145445121,672397771.81,,
2021-08-03,601857,3.6247402,3.64837981,3.60110059,3.60898046,128018000,588495803.58,,
2021-08-04,601857,3.60898046,3.64837981,3.59322072,3.63262007,82971888,381465322.33,,
2021-08-05,601857,3.60110059,3.6247402,3.58534085,3.59322072,99971248,456895566.8,,
2021-08-06,601857,3.60110059,3.60898046,3.55382137,3.58534085,94095256,427064483.71,,
2021-08-09,601857,3.55382137,3.60110059,3.5459415,3.57746098,80072142,363554510.12,,
2021-08-10,601857,3.56958111,3.59322072,3.5459415,3.58534085,89859950,406666146.19,,
2021-08-11,601857,3.60110059,3.65625968,3.60110059,3.63262007,143398923,660651455.6,,
2021-08-12,601857,3.63262007,3.65625968,3.60110059,3.6247402,93787358,432269709.25,,
2021-08-13,601857,3.6247402,3.63262007,3.57746098,3.58534085,95321927,436110660.31,,
2021-08-16,601857,3.57746098,3.64049994,3.56170124,3.6247402,128490359,590009946.69,,
2021-08-17,601857,3.61686033,3.64049994,3.55382137,3.56958111,141404592,644469367.19,,
2021-08-18,601857,3.55382137,3.58534085,3.53018176,3.57746098,114550677,516395749.61,,
2021-08-19,601857,3.5459415,3.55382137,3.49078241,3.49866228,141052508,629432571.68,,
2021-08-20,601857,3.49078241,3.50654215,3.44350319,3.4671428,132496951,582751338.46,,
2021-08-23,601857,3.45926293,3.51442202,3.45926293,3.49078241,100281056,444226408.88,,
2021-08-24,601857,3.53806163,3.56170124,3.52230189,3.55382137,134590994,605311582.51,,
2021-08-25,601857,3.57746098,3.63262007,3.5459415,3.63262007,136977460,623849148.13,,
2021-08-26,601857,3.63262007,3.7035389,3.61686033,3.66413955,158848460,738955851.75,,
2021-08-27,601857,3.67989929,3.72717851,3.66413955,3.72717851,164829467,774002542.24,,
2021-08-30,601857,3.76657786,3.84537656,3.75869799,3.82961682,240349140,1159501186.97,,
2021-08-31,601857,3.81385708,3.90053565,3.76657786,3.89265578,216671818,1056313801.19,,
2021-09-01,601857,3.90841552,3.939935,3.83749669,3.88477591,177335823,874749967.13,,
2021-09-02,601857,3.87689604,3.93205513,3.85325643,3.90841552,147180093,727690564.59,,
2021-09-03,601857,3.95569474,4.00297396,3.94781487,3.97933435,180042394,908595050.05,,
2021-09-06,601857,3.96357461,4.0187337,3.939935,3.94781487,133887827,673689559.23,,
2021-09-07,601857,3.95569474,4.05813305,3.939935,4.04237331,204743489,1042099266.46,,
2021-09-08,601857,4.0187337,4.12117201,4.00297396,4.06601292,143115301,736914147.71,,
2021-09-09,601857,4.06601292,4.19997071,4.05813305,4.15269149,255254540,1342188797.86,,
2021-09-10,601857,4.12905188,4.1763311,4.06601292,4.08965253,211373070,1102471881.84,,
2021-09-13,601857,4.14481162,4.34180837,4.12905188,4.3339285,391445040,2116002013.78,,
2021-09-14,601857,4.35756811,4.72004213,4.30240902,4.49940577,660045920,3766091328.05,,
2021-09-15,601857,4.42848694,4.81460057,4.4127272,4.72004213,592728608,3515749152.85,,
2021-09-16,601857,4.84612005,4.87763953,4.61760382,4.68852265,541831232,3263725748.39,,
2021-09-17,601857,4.65630442,4.78519866,4.4307395,4.5918573,431724320,2471115037.81,,
2021-09-22,601857,4.53546607,4.95437235,4.49518662,4.92214879,490501184,2884718062.14,,
2021-09-23,601857,4.95437235,4.97854002,4.76908688,4.82547811,433737632,2613908670.85,,
2021-09-24,601857,4.87381345,5.03493125,4.78519866,4.80936633,370097504,2248674025.08,,
2021-09-27,601857,4.9140929,5.12354604,4.88186934,5.00270769,565182624,3500043156.98,,
2021-09-28,601857,5.0752107,5.22827261,4.90603701,5.22827261,558838752,3530201595.01,,
2021-09-29,601857,5.06715481,5.06715481,4.72075154,4.86575756,580119936,3537612511.98,,
2021-09-30,601857,4.78519866,4.88992523,4.66436031,4.84158989,331622528,1970997786.14,,
2021-10-08,601857,5.12354604,5.21216083,4.93826057,5.05909892,376290768,2371218867.02,,
2021-10-11,601857,5.09937837,5.14771371,4.92214879,4.95437235,263885657,1634055374.25,,
2021-10-12,601857,4.93020468,5.04298714,4.76103099,4.833534,300847616,1822498093.56,,
2021-10-13,601857,4.7529751,4.77714277,4.46296306,4.63213675,383123760,2194026564.37,,
2021-10-14,601857,4.62408086,4.6724162,4.55963374,4.5918573,193726194,1110525676.93,,
2021-10-15,601857,4.63213675,4.833534,4.57574552,4.79325455,301990128,1766343321.71,,
2021-10-18,601857,4.82547811,4.89798112,4.72075154,4.84158989,203643268,1219266185.76,,
2021-10-19,601857,4.7529751,4.82547811,4.70463976,4.80131044,180080788,1067329539.01,,
2021-10-20,601857,4.71269565,4.76908688,4.68047209,4.71269565,161208047,943179965.08,,
2021-10-21,601857,4.76103099,4.81742222,4.71269565,4.73686332,154179771,911696082.57,,
2021-10-22,601857,4.69658387,4.73686332,4.55963374,4.5918573,199879302,1147465479.56,,
2021-10-25,601857,4.64019264,4.84964578,4.5918573,4.76103099,215676103,1271729149.57,,
2021-10-26,601857,4.80936633,4.81742222,4.68852798,4.71269565,132676344,782663249.65,,
2021-10-27,601857,4.68852798,4.7529751,4.62408086,4.68047209,148011878,859622835.74,,
2021-10-28,601857,4.5918573,4.5918573,4.35823649,4.39046005,309001872,1696123896.02,,
2021-10-29,601857,4.43879539,4.45490717,4.29378937,4.41462772,216514984,1174390871.9,,
2021-11-01,601857,4.40657183,4.43879539,4.31795704,4.33406882,175052221,947709782.54,,
2021-11-02,601857,4.37434827,4.38240416,4.15683924,4.24545403,208280649,1100757030.12,,
2021-11-03,601857,4.18100691,4.23739814,4.13267157,4.17295102,165409306,858111094.71,,
2021-11-04,601857,4.1085039,4.11655979,4.03600089,4.08433623,204028543,1031993754.88,,
2021-11-05,601857,4.04405678,4.06822445,3.9473861,3.9473861,189981593,941446497.41,,
2021-11-08,601857,3.98766555,4.05211267,3.95544199,3.97155377,154833469,768503892.36,,
2021-11-09,601857,3.97155377,3.97960966,3.89099487,3.90710665,149191854,725611129.57,,
2021-11-10,601857,3.9473861,3.95544199,3.85877131,3.90710665,178855653,865339060.13,,
2021-11-11,601857,3.8668272,3.90710665,3.84265953,3.88293898,167893108,808301034.12,,
2021-11-12,601857,3.89099487,3.90710665,3.85071542,3.87488309,145004216,697528181.98,,
2021-11-15,601857,3.8668272,3.89099487,3.83460364,3.87488309,123106308,590162938.21,,
2021-11-16,601857,3.87488309,3.90710665,3.84265953,3.84265953,172511911,828369196.19,,
2021-11-17,601857,3.84265953,3.89099487,3.81849186,3.89099487,127566080,612273060.35,,
2021-11-18,601857,3.85071542,3.87488309,3.83460364,3.84265953,136866113,653996314.07,,
2021-11-19,601857,3.84265953,3.90710665,3.81849186,3.89099487,150205121,721496841.05,,
2021-11-22,601857,3.85877131,3.90710665,3.85071542,3.90710665,171120839,823435480.71,,
2021-11-23,601857,3.89099487,3.96349788,3.89099487,3.91516254,155065058,756515036.76,,
2021-11-24,601857,3.96349788,4.04405678,3.96349788,3.98766555,170729997,846303799.07,,
2021-11-25,601857,3.98766555,4.00377733,3.91516254,3.92321843,116386844,569104242.09,,
2021-11-26,601857,3.90710665,3.90710665,3.82654775,3.84265953,154764664,740648389.12,,
2021-11-29,601857,3.75404474,3.85071542,3.73793296,3.81849186,150200197,706559126.34,,
2021-11-30,601857,3.81043597,3.85071542,3.77821241,3.79432419,120112740,568513536.27,,
2021-12-01,601857,3.7862683,3.92321843,3.77821241,3.91516254,150573017,722644589.11,,
2021-12-02,601857,3.89099487,3.98766555,3.88293898,3.93933021,125435150,613948052.55,,
2021-12-03,601857,3.97155377,4.00377733,3.90710665,3.96349788,115217682,565984613.69,,
2021-12-06,601857,3.95544199,4.00377733,3.93127432,3.93933021,100108172,492309571.96,,
2021-12-07,601857,3.97960966,4.00377733,3.9473861,3.99572144,129564119,639942660.38,,
2021-12-08,601857,4.01988911,4.06016856,4.00377733,4.03600089,140922137,704781963.18,,
2021-12-09,601857,4.04405678,4.10044801,4.027945,4.09239212,134619349,681697403.13,,
2021-12-10,601857,4.07628034,4.07628034,3.97155377,4.00377733,159231077,793767523.94,,
2021-12-13,601857,3.99572144,4.03600089,3.97960966,3.99572144,115811588,575072359.16,,
2021-12-14,601857,3.97960966,3.97960966,3.88293898,3.91516254,158425015,770081280.88,,
2021-12-15,601857,3.89099487,3.90710665,3.85877131,3.89099487,94357633,455152806.8,,
2021-12-16,601857,3.90710665,3.98766555,3.89905076,3.97960966,134647190,660270735.55,,
2021-12-17,601857,3.97155377,4.01988911,3.95544199,3.97960966,105737521,522552581.01,,
2021-12-20,601857,3.9473861,3.96349788,3.90710665,3.90710665,106975700,522262154.63,,
2021-12-21,601857,3.90710665,3.95544199,3.89905076,3.9473861,76004596,370761031.28,,
2021-12-22,601857,3.97155377,4.01988911,3.93933021,3.93933021,109723930,540769097.59,,
2021-12-23,601857,3.96349788,4.06822445,3.9473861,4.05211267,211651675,1054923700.9,,
2021-12-24,601857,4.06016856,4.06822445,3.97155377,3.97960966,107186965,532242643.16,,
2021-12-27,601857,3.96349788,4.027945,3.96349788,3.98766555,77364082,383846871.05,,
2021-12-28,601857,4.027945,4.04405678,3.95544199,3.97155377,114325369,565165071.05,,
2021-12-29,601857,3.97155377,3.97960966,3.9473861,3.95544199,75112809,369162142.11,,
2021-12-30,601857,3.96349788,3.98766555,3.9473861,3.9473861,90608053,445570049.67,,
2021-12-31,601857,3.9473861,3.97155377,3.93127432,3.95544199,74548057,365839903.66,,
2022-01-04,601857,3.96349788,3.98766555,3.9473861,3.97960966,124041416,611133220.14,,
2022-01-05,601857,3.97155377,4.01183322,3.96349788,3.99572144,140126563,694345514.85,,
2022-01-06,601857,3.97960966,4.04405678,3.96349788,4.01183322,143780027,717103002.97,,
2022-01-07,601857,4.05211267,4.28573348,4.04405678,4.24545403,421615760,2190315195.69,,
2022-01-10,601857,4.21323047,4.32601293,4.16489513,4.2696217,270629776,1425931364.41,,
2022-01-11,601857,4.25350992,4.29378937,4.21323047,4.22128636,127473024,672188075.58,,
2022-01-12,601857,4.33406882,4.38240416,4.26156581,4.29378937,280558624,1505850850.13,,
2022-01-13,601857,4.38240416,4.49518662,4.35823649,4.41462772,306367392,1682746716.69,,
2022-01-14,601857,4.39851594,4.39851594,4.25350992,4.26156581,210384911,1121965652.64,,
2022-01-17,601857,4.34212471,4.36629238,4.19711869,4.28573348,182212676,965912178.52,,
2022-01-18,601857,4.28573348,4.44685128,4.2696217,4.42268361,240013773,1302118002.64,,
2022-01-19,601857,4.45490717,4.48713073,4.35823649,4.4307395,299087472,1642503627.31,,
2022-01-20,601857,4.26156581,4.38240416,4.22934225,4.3501806,273962816,1470115269.69,,
2022-01-21,601857,4.27767759,4.28573348,4.13267157,4.16489513,282994880,1470192624.25,,
2022-01-24,601857,4.1890628,4.28573348,4.15683924,4.2696217,156477117,820494374.41,,
2022-01-25,601857,4.20517458,4.23739814,4.14072746,4.14072746,166905101,867155238.89,,
2022-01-26,601857,4.22934225,4.26156581,4.17295102,4.25350992,180541543,947424801.21,,
2022-01-27,601857,4.27767759,4.32601293,4.20517458,4.22128636,155682051,825570123.72,,
2022-01-28,601857,4.21323047,4.24545403,4.01988911,4.04405678,290057104,1471544838.9,,
2022-02-07,601857,4.18100691,4.4307395,4.17295102,4.41462772,399682368,2148159548.05,,
2022-02-08,601857,4.35823649,4.47101895,4.34212471,4.45490717,247678610,1356727518.99,,
2022-02-09,601857,4.39046005,4.44685128,4.37434827,4.41462772,174885770,957223017.7,,
2022-02-10,601857,4.42268361,4.51935429,4.37434827,4.44685128,217250216,1199388725.88,,
2022-02-11,601857,4.4307395,4.72880743,4.42268361,4.6724162,457650112,2619387300.81,,
2022-02-14,601857,4.82547811,4.86575756,4.64019264,4.68852798,331317040,1943458856.67,,
2022-02-15,601857,4.65630442,4.65630442,4.49518662,4.55157785,258532149,1465627934.46,,
2022-02-16,601857,4.4307395,4.56768963,4.39046005,4.54352196,237509303,1320619881.93,,
2022-02-17,601857,4.49518662,4.63213675,4.46296306,4.5918573,245660209,1384281435.22,,
2022-02-18,601857,4.51935429,4.56768963,4.46296306,4.53546607,188989889,1058818777.13,,
2022-02-21,601857,4.54352196,4.55963374,4.45490717,4.48713073,136993664,761733091.03,,
2022-02-22,601857,4.5918573,4.6724162,4.54352196,4.6724162,370577472,2120971559.75,,
2022-02-23,601857,4.57574552,4.60796908,4.50324251,4.56768963,250608585,1413266239.03,,
2022-02-24,601857,4.56768963,4.89798112,4.53546607,4.76103099,607702752,3568694591.22,,
2022-02-25,601857,4.62408086,4.68047209,4.53546607,4.61602497,397493200,2275530316.21,,
2022-02-28,601857,4.63213675,4.73686332,4.61602497,4.64824853,258270622,1494400576.0,,
2022-03-01,601857,4.64824853,4.64824853,4.55157785,4.61602497,214210256,1220164544.0,,
2022-03-02,601857,4.76908688,4.80131044,4.68047209,4.70463976,327413552,1920291584.0,,
2022-03-03,601857,4.7529751,4.84964578,4.73686332,4.77714277,380417248,2260470240.0,,
2022-03-04,601857,4.71269565,4.74491921,4.63213675,4.68047209,244565628,1421202528.0,,
2022-03-07,601857,4.833534,4.85770167,4.7529751,4.78519866,379340640,2261667616.0,,
2022-03-08,601857,4.73686332,4.833534,4.64019264,4.7529751,306942768,1803427824.0,,
2022-03-09,601857,4.76908688,4.80936633,4.47101895,4.62408086,360225568,2092346512.0,,
2022-03-10,601857,4.47101895,4.57574552,4.4307395,4.55963374,296143424,1656891904.0,,
2022-03-11,601857,4.48713073,4.49518662,4.3501806,4.49518662,267913096,1474349760.0,,
2022-03-14,601857,4.39851594,4.53546607,4.39046005,4.39851594,177188189,981229488.0,,
2022-03-15,601857,4.33406882,4.33406882,4.027945,4.027945,347531376,1789253472.0,,
2022-03-16,601857,4.04405678,4.1085039,3.91516254,4.09239212,283301712,1411043248.0,,
2022-03-17,601857,4.1085039,4.14878335,4.05211267,4.13267157,252972330,1288119760.0,,
2022-03-18,601857,4.19711869,4.2696217,4.18100691,4.22934225,235789522,1237072284.08,,
2022-03-21,601857,4.24545403,4.26156581,4.15683924,4.1890628,176933675,922136269.99,,
2022-03-22,601857,4.24545403,4.32601293,4.24545403,4.30990115,210744022,1122790822.19,,
2022-03-23,601857,4.2696217,4.31795704,4.23739814,4.28573348,130049329,691336838.14,,
2022-03-24,601857,4.35823649,4.40657183,4.30184526,4.30990115,157370770,850596273.41,,
2022-03-25,601857,4.2696217,4.36629238,4.25350992,4.32601293,126648867,680087356.58,,
2022-03-28,601857,4.3501806,4.54352196,4.31795704,4.47907484,249619217,1378987141.84,,
2022-03-29,601857,4.41462772,4.54352196,4.39851594,4.52741018,161280476,896083577.86,,
2022-03-30,601857,4.5112984,4.5112984,4.39046005,4.45490717,200788855,1106057770.66,,
2022-03-31,601857,4.4307395,4.48713073,4.39851594,4.44685128,160490422,884331830.78,,
2022-04-01,601857,4.3501806,4.4307395,4.30184526,4.40657183,178146739,966531797.14,,
2022-04-06,601857,4.40657183,4.54352196,4.38240416,4.51935429,198105775,1100751780.09,,
2022-04-07,601857,4.47907484,4.57574552,4.47101895,4.47907484,159378475,892401689.34,,
2022-04-08,601857,4.49518662,4.55157785,4.44685128,4.49518662,116766097,651070421.98,,
2022-04-11,601857,4.5112984,4.55963374,4.40657183,4.4307395,144435608,804562740.21,,
2022-04-12,601857,4.39046005,4.42268361,4.30184526,4.39851594,174259457,944636058.95,,
2022-04-13,601857,4.43879539,4.50324251,4.4307395,4.44685128,158306477,878165821.65,,
2022-04-14,601857,4.47907484,4.52741018,4.46296306,4.5112984,133318156,745071872.81,,
2022-04-15,601857,4.56768963,4.5918573,4.46296306,4.46296306,130514686,731917448.15,,
2022-04-18,601857,4.47101895,4.52741018,4.34212471,4.3501806,145985840,800685560.66,,
2022-04-19,601857,4.3501806,4.51935429,4.32601293,4.5112984,218290612,1206365553.9,,
2022-04-20,601857,4.44685128,4.49518662,4.3501806,4.35823649,161246050,881412222.63,,
2022-04-21,601857,4.35823649,4.39851594,4.12461568,4.15683924,279973216,1469169159.11,,
2022-04-22,601857,4.10044801,4.28573348,4.08433623,4.25350992,183162438,960613061.15,,
2022-04-25,601857,4.17295102,4.23739814,4.06016856,4.06822445,217306551,1117316148.54,,
2022-04-26,601857,4.06822445,4.12461568,3.98766555,4.01988911,183424627,920463561.32,,
2022-04-27,601857,4.01988911,4.10044801,3.99572144,4.09239212,185774041,934677382.45,,
2022-04-28,601857,4.09239212,4.19711869,4.06016856,4.17295102,155100803,797468439.88,,
2022-04-29,601857,4.22934225,4.34212471,4.16489513,4.33406882,203559721,1075245842.29,,
2022-05-05,601857,4.35823649,4.42268361,4.34212471,4.39046005,210120364,1144826697.41,,
2022-05-06,601857,4.30184526,4.32601293,4.22128636,4.26156581,138016440,733109003.52,,
2022-05-09,601857,4.26156581,4.31795704,4.23739814,4.30184526,86649714,460910345.02,,
2022-05-10,601857,4.14878335,4.1890628,4.08433623,4.17295102,224050374,1150308090.79,,
2022-05-11,601857,4.14878335,4.19711869,4.13267157,4.18100691,142339672,736444983.58,,
2022-05-12,601857,4.19711869,4.21323047,4.1085039,4.13267157,127664030,659143734.3,,
2022-05-13,601857,4.17295102,4.1890628,4.13267157,4.15683924,139908302,722474364.45,,
2022-05-16,601857,4.1890628,4.19711869,4.13267157,4.16489513,104224779,538342557.8,,
2022-05-17,601857,4.1890628,4.23739814,4.18100691,4.21323047,142940510,746165754.89,,
2022-05-18,601857,4.1890628,4.19711869,4.13267157,4.17295102,124480813,643253395.13,,
2022-05-19,601857,4.1085039,4.14072746,4.06822445,4.14072746,148689236,757342914.56,,
2022-05-20,601857,4.14878335,4.20517458,4.13267157,4.20517458,158182090,820898011.63,,
2022-05-23,601857,4.21323047,4.22128636,4.18100691,4.20517458,103424939,539762116.57,,
2022-05-24,601857,4.21323047,4.26156581,4.16489513,4.17295102,158388401,830107522.89,,
2022-05-25,601857,4.1890628,4.30990115,4.18100691,4.28573348,160125094,846648652.33,,
2022-05-26,601857,4.30990115,4.33406882,4.25350992,4.31795704,113706252,606352573.46,,
2022-05-27,601857,4.35823649,4.5112984,4.35823649,4.47101895,283364608,1561958615.81,,
2022-05-30,601857,4.50324251,4.53546607,4.42268361,4.45490717,150544309,834789436.93,,
2022-05-31,601857,4.50324251,4.56768963,4.48713073,4.55963374,196761557,1109759253.02,,
2022-06-01,601857,4.5112984,4.51935429,4.4307395,4.47101895,119452325,663222689.87,,
2022-06-02,601857,4.40657183,4.4307395,4.35823649,4.40657183,117270948,639713641.56,,
2022-06-06,601857,4.49518662,4.49518662,4.39046005,4.4307395,168892065,927432051.67,,
2022-06-07,601857,4.4307395,4.46296306,4.39851594,4.4307395,140688290,773916603.62,,
2022-06-08,601857,4.45490717,4.54352196,4.44685128,4.54352196,176343726,985233710.19,,
2022-06-09,601857,4.5918573,4.73686332,4.5918573,4.6724162,273842384,1592285172.11,,
2022-06-10,601857,4.62408086,4.76103099,4.60796908,4.74491921,209447419,1222107081.98,,
2022-06-13,601857,4.69658387,4.85770167,4.6724162,4.74491921,229769681,1353928628.47,,
2022-06-14,601857,4.70463976,5.01076358,4.68852798,5.00270769,414591968,2516716554.37,,
2022-06-15,601857,4.97854002,5.09132248,4.93826057,4.93826057,387524800,2411257598.21,,
2022-06-16,601857,4.9140929,4.94631646,4.74491921,4.76908688,297729648,1770849491.83,,
2022-06-17,601857,4.70463976,4.77714277,4.64019264,4.69658387,275674448,1609253526.88,,
2022-06-20,601857,4.58380141,4.58380141,4.34212471,4.39046005,516937376,2829470269.76,,
2022-06-21,601857,4.39046005,4.42268361,4.35823649,4.38240416,195210751,1064545560.06,,
2022-06-22,601857,4.39046005,4.39851594,4.27767759,4.28573348,227919033,1225150322.27,,
2022-06-23,601857,4.26156581,4.3501806,4.22934225,4.3501806,213141206,1134453670.93,,
2022-06-24,601857,4.32601293,4.34212471,4.2696217,4.30184526,165082240,880934324.94,,
2022-06-27,601857,4.31795704,4.35823649,4.30184526,4.34212471,164277004,884171732.46,,
2022-06-28,601857,4.38316278,4.39957912,4.3503301,4.39957912,145428839,775085904.39,,
2022-06-29,601857,4.40778729,4.4324118,4.3503301,4.35853827,170405974,909708570.7,,
2022-06-30,601857,4.33391376,4.35853827,4.33391376,4.3503301,122909343,650754471.25,,
2022-07-01,601857,4.31749742,4.32570559,4.28466474,4.32570559,94472541,495762140.03,,
2022-07-04,601857,4.32570559,4.36674644,4.32570559,4.35853827,99234192,526008503.03,,
2022-07-05,601857,4.39137095,4.46524448,4.39137095,4.4324118,183166525,988893668.48,,
2022-07-06,601857,4.30108108,4.32570559,4.24362389,4.28466474,260292699,1357046902.75,,
2022-07-07,601857,4.26004023,4.2682484,4.22720755,4.23541572,173513657,896039374.44,,
2022-07-08,601857,4.28466474,4.30108108,4.24362389,4.26004023,101462729,527116173.0,,
2022-07-11,601857,4.26004023,4.2682484,4.20258304,4.21079121,113981265,585700915.0,,
2022-07-12,601857,4.21079121,4.22720755,4.19437487,4.20258304,84690184,434052132.0,,
2022-07-13,601857,4.16975036,4.17795853,4.13691768,4.17795853,127989082,648483748.23,,
2022-07-14,601857,4.16975036,4.16975036,4.13691768,4.16154219,80039653,405141163.6,,
2022-07-15,601857,4.14512585,4.15333402,4.104085,4.11229317,134534554,676264898.5,,
2022-07-18,601857,4.15333402,4.23541572,4.15333402,4.22720755,131367035,671775927.5,,
2022-07-19,601857,4.25183206,4.27645657,4.22720755,4.2682484,110816402,574197755.57,,
2022-07-20,601857,4.30108108,4.33391376,4.29287291,4.30108108,101040301,530715977.49,,
2022-07-21,601857,4.30108108,4.30108108,4.23541572,4.26004023,89275477,463824474.5,,
